user,channel,message,timestamp
yeeeyang,healthygamer_gg ,🥺🥺🥺🥺,2021-07-16 14:06:54
bajanarcher,healthygamer_gg ,xqcL xqcL xqcL xqcL xqcL,2021-07-16 14:06:54
julesxjules,healthygamer_gg ,<3,2021-07-16 14:06:54
duckdotduck,healthygamer_gg ,FeelsStrongMan,2021-07-16 14:06:54
00meow_lw,healthygamer_gg ,good son,2021-07-16 14:06:54
sparks459,healthygamer_gg ,<3,2021-07-16 14:06:54
padowic,healthygamer_gg ,<3 <3 <3,2021-07-16 14:06:54
flaredrip,healthygamer_gg ,BibleThump BibleThump BibleThump,2021-07-16 14:06:54
smorc11,healthygamer_gg ,FeelsStrongMan,2021-07-16 14:06:55
lordados2,healthygamer_gg ,FeelsStrongMan,2021-07-16 14:06:55
wado69,healthygamer_gg ,<3 <3 <3,2021-07-16 14:06:55
drdrizzie,healthygamer_gg ,nmpFeels nmpFeels nmpFeels nmpFeels nmpFeels nmpFeels nmpFeels nmpFeels nmpFeels nmpFeels,2021-07-16 14:06:55
amatuerhour,healthygamer_gg ,Onions....,2021-07-16 14:06:56
the_dude_abides_,healthygamer_gg ,xqcL <3 xqcL <3 xqcL <3,2021-07-16 14:06:56
aesopolis,healthygamer_gg ,"Dom is a good dude, and it sounds like his dad is too.",2021-07-16 14:06:56
maxxbeats,healthygamer_gg ,<3 <3 <3,2021-07-16 14:06:56
littlejackfrost,healthygamer_gg ,FeelsStrongMan,2021-07-16 14:06:56
tivy7,healthygamer_gg ,LuvHearts,2021-07-16 14:06:56
beboybebop,healthygamer_gg ,that's really beautiful,2021-07-16 14:06:57
zzzbri,healthygamer_gg ,wtf FeelsStrongMan stop that,2021-07-16 14:06:57
rubb6969,healthygamer_gg ,FEMLY FeelsStrongMan,2021-07-16 14:06:57
prodigyfps,healthygamer_gg ,eternally <3,2021-07-16 14:06:57
kachemusic,healthygamer_gg ,pokeL pokeL pokeL,2021-07-16 14:06:57
keralin99,healthygamer_gg ,<3,2021-07-16 14:06:58
maskyyyyyyyy,healthygamer_gg ,2020Glitchy,2021-07-16 14:06:58
the_whte_rabbt,healthygamer_gg ,chaps2Heart chaps2Heart,2021-07-16 14:06:58
margololita,healthygamer_gg ,YOU ARE HIS SON,2021-07-16 14:06:58
floof_master,healthygamer_gg ,<3 <3,2021-07-16 14:06:58
wasaki101,healthygamer_gg ,😭,2021-07-16 14:06:59
bloody_orchid,healthygamer_gg ,FeelsStrongMan,2021-07-16 14:06:59
kierenbeach,healthygamer_gg ,<3,2021-07-16 14:06:59
wcafc,healthygamer_gg ,<3,2021-07-16 14:06:59
seductive_nerd,healthygamer_gg ,im not crying FeelsStrongMan im not crying FeelsStrongMan im not crying FeelsStrongMan,2021-07-16 14:07:00
borabeans,healthygamer_gg ,<3 <3 <3 <3 <3,2021-07-16 14:07:00
eventz15,healthygamer_gg ,wholesome,2021-07-16 14:07:00
ssatine,healthygamer_gg ,widepeepoSad VirtualHug,2021-07-16 14:07:01
klitkommanda,healthygamer_gg ,Dr K's blank face monkaW,2021-07-16 14:07:01
ragegra,healthygamer_gg ,damn i feel this,2021-07-16 14:07:01
smores5676,healthygamer_gg ,BibleThump,2021-07-16 14:07:02
mahiel3,healthygamer_gg ,FeelsStrongMan,2021-07-16 14:07:02
ogxyuma,healthygamer_gg ,THIS IS A GREAT FUCKING STORY,2021-07-16 14:07:02
200ayku,healthygamer_gg ,<3 <3 <3 <3,2021-07-16 14:07:03
reaperdiff,healthygamer_gg ,widepeepoSad,2021-07-16 14:07:03
itztony1702,healthygamer_gg ,amazing dad ❤,2021-07-16 14:07:03
ananas51,healthygamer_gg ,that's a big nerd W FeelsStrongMan,2021-07-16 14:07:03
mroutrageous,healthygamer_gg ,kaypikeHEART kaypikeHEART kaypikeHEART kaypikeHEART kaypikeHEART,2021-07-16 14:07:03
gamerin101p,healthygamer_gg ,<3 <3 <3,2021-07-16 14:07:04
s1tyler,healthygamer_gg ,FeelsStrongMan,2021-07-16 14:07:04
akacaotiko,healthygamer_gg ,he IS your real dad,2021-07-16 14:07:06
dustymirror,healthygamer_gg ,xqcL,2021-07-16 14:07:07
ghostchili,healthygamer_gg ,anitaHeart anitaL anitaHug,2021-07-16 14:07:07
box_tv,healthygamer_gg ,FeelsStrongMan,2021-07-16 14:07:08
tshlrt,healthygamer_gg ,<3,2021-07-16 14:07:08
the_dude_abides_,healthygamer_gg ,xqcL xqcL xqcL xqcL xqcL,2021-07-16 14:07:08
thecookiestcookie,healthygamer_gg ,<3 <3 <3,2021-07-16 14:07:09
palsbro,healthygamer_gg ,FeelsStrongMan beautiful said,2021-07-16 14:07:09
rashmodan,healthygamer_gg ,<3 <3 <3 <3,2021-07-16 14:07:09
gracedidntwakeup,healthygamer_gg ,hasL hasL hasL hasL hasL,2021-07-16 14:07:09
canef13,healthygamer_gg ,<3 <3,2021-07-16 14:07:10
cameljoe69,healthygamer_gg ,think a second,2021-07-16 14:07:10
kenkardashian,healthygamer_gg ,FeelsStrongMan,2021-07-16 14:07:10
xbuttery,healthygamer_gg ,<3 <3 <3,2021-07-16 14:07:11
theyellaking,healthygamer_gg ,wow. that is powerful.,2021-07-16 14:07:11
blessed_by_agni,healthygamer_gg ,<3,2021-07-16 14:07:11
aimondjoy,healthygamer_gg ,<3,2021-07-16 14:07:12
gitbluub,healthygamer_gg ,<3,2021-07-16 14:07:12
killermonk_ow,healthygamer_gg :,),2021-07-16 14:07:13
kevash_tao,healthygamer_gg ,im not crying FeelsStrongMan im not crying FeelsStrongMan im not crying FeelsStrongMan,2021-07-16 14:07:13
chrisdoff,healthygamer_gg ,That. was. beautiful.,2021-07-16 14:07:14
incredibledino,healthygamer_gg ,FeelsStrongMan,2021-07-16 14:07:14
livhen,healthygamer_gg ,<3,2021-07-16 14:07:14
mythicalwrinkle,healthygamer_gg ,WHolesome,2021-07-16 14:07:14
maxinemaxinemax,healthygamer_gg ,I ain't crying. nope!,2021-07-16 14:07:15
creepyweeper,healthygamer_gg ,<3,2021-07-16 14:07:15
kwesiquest,healthygamer_gg ,<3,2021-07-16 14:07:15
skaktus1,healthygamer_gg ,<3,2021-07-16 14:07:15
ssbmomen,healthygamer_gg :,),2021-07-16 14:07:15
gordonbman,healthygamer_gg ,Dr K YEP,2021-07-16 14:07:16
pwatts,healthygamer_gg ,FeelsStrongMan <3 <3 <3 <3 <3 <3 <3 <3,2021-07-16 14:07:16
distortronix,healthygamer_gg ,that's beautiful,2021-07-16 14:07:16
miathan52,healthygamer_gg ,FeelsStrongMan,2021-07-16 14:07:17
egohaze,healthygamer_gg ,he is your true father man <3,2021-07-16 14:07:18
exacerment,healthygamer_gg ,I’m at work… making me tear up 🥲🥲🥲,2021-07-16 14:07:18
444uv,healthygamer_gg ,<3,2021-07-16 14:07:18
thejproshow,healthygamer_gg ,<3 <3 <3,2021-07-16 14:07:18
floof_master,healthygamer_gg ,<3 <3 <3,2021-07-16 14:07:18
maskyyyyyyyy,healthygamer_gg :,),2021-07-16 14:07:18
itsyukime,healthygamer_gg ,<3,2021-07-16 14:07:19
buttfarm_poker_,healthygamer_gg ,SAY SOMETHING DOC FeelsWeirdMan,2021-07-16 14:07:19
westworld,healthygamer_gg ,<3,2021-07-16 14:07:19
banzaibustanuts,healthygamer_gg ,why am i crying,2021-07-16 14:07:20
lucadmey,healthygamer_gg ,<3 <3 <3,2021-07-16 14:07:20
superdarkvoiid,healthygamer_gg ,CHAD <3,2021-07-16 14:07:20
fertheferry,healthygamer_gg :,),2021-07-16 14:07:20
kappaspammer9000,healthygamer_gg ,Damn that plot twist,2021-07-16 14:07:20
sixxxxxx_,healthygamer_gg ,widepeepoSad <3 dad,2021-07-16 14:07:21
zim_ek,healthygamer_gg ,❤️❤️❤️❤️,2021-07-16 14:07:21
jackjoejacket,healthygamer_gg ,"His Dad is white … wow, what a story",2021-07-16 14:07:21
mahiel3,healthygamer_gg ,<3 <3 DAD FeelsStrongMan,2021-07-16 14:07:21
dream_fuel,healthygamer_gg ,drhgSmile,2021-07-16 14:07:21
mokujin156,healthygamer_gg ,Good Job Dude,2021-07-16 14:07:22
shwick2222,healthygamer_gg ,<3 <3 <3,2021-07-16 14:07:22
sostrange,healthygamer_gg ,<3,2021-07-16 14:07:23
sbz9009,healthygamer_gg ,thats good crying right there,2021-07-16 14:07:23
crackerjackal,healthygamer_gg ,Beautiful stuff,2021-07-16 14:07:23
piecoww,healthygamer_gg ,that's so beautiful,2021-07-16 14:07:23
pheauxnetik,healthygamer_gg ,Touching,2021-07-16 14:07:23
playernoname,healthygamer_gg ,<3,2021-07-16 14:07:24
dustymirror,healthygamer_gg ,<3,2021-07-16 14:07:24
kyza_draws,healthygamer_gg ,LMAO KEKW,2021-07-16 14:07:24
itssomebody123,healthygamer_gg :,),2021-07-16 14:07:24
g0g0monkey,healthygamer_gg ,BASED BASED,2021-07-16 14:07:24
staralfur12,healthygamer_gg ,this guy is a stand up dude,2021-07-16 14:07:24
klitkommanda,healthygamer_gg ,"Finally he smiled, freaked me out for a sec monkaS",2021-07-16 14:07:24
flaredrip,healthygamer_gg ,SUPERHERO <3 <3,2021-07-16 14:07:24
00meow_lw,healthygamer_gg ,oh f no,2021-07-16 14:07:25
jartsu37,healthygamer_gg ,🤟,2021-07-16 14:07:25
bossinvader,healthygamer_gg ,I hope my kids love me this much when they get older. anniesHug anniesHug,2021-07-16 14:07:25
kwesiquest,healthygamer_gg ,YEP,2021-07-16 14:07:26
itztony1702,healthygamer_gg ,touchy spot frfr,2021-07-16 14:07:26
tweebunny,healthygamer_gg ,<3,2021-07-16 14:07:26
tchnicallytchno,healthygamer_gg ,<3 <3 <3,2021-07-16 14:07:27
maichats,healthygamer_gg ,<3 <3 <3 <3 <3,2021-07-16 14:07:27
the_dude_abides_,healthygamer_gg ,"I'm not crying, you're crying BibleThump",2021-07-16 14:07:28
cybercleric,healthygamer_gg :Something else to consider," the game addiction has another side of the coin, whicch isnthat it was a bonding tool that brought him and his dad closer together",2021-07-16 14:07:28
tatsuke_123,healthygamer_gg ,<3 <3 <3 <3 <3 <3 <3,2021-07-16 14:07:28
dotasnake_,healthygamer_gg ,damn son,2021-07-16 14:07:28
jeswjz,healthygamer_gg ,<3,2021-07-16 14:07:29
mythicalwrinkle,healthygamer_gg ,man out here doing his best,2021-07-16 14:07:30
thecupcakehero,healthygamer_gg ,Beautiful,2021-07-16 14:07:32
reaperdiff,healthygamer_gg ,chat why everyone got Salty Eyes,2021-07-16 14:07:32
playernoname,healthygamer_gg ,FeelsStrongMan,2021-07-16 14:07:33
jaytea111,healthygamer_gg ,eyebrows,2021-07-16 14:07:33
angrybear88888,healthygamer_gg ,"i enjoy the streams where dr k just talks to the camera like the last one, i dont get a lot out of these interviews",2021-07-16 14:07:33
trippzz1000,healthygamer_gg :ok drk D,,2021-07-16 14:07:34
zexennial,healthygamer_gg ,@JackJoejacket ???,2021-07-16 14:07:35
staralfur12,healthygamer_gg ,This guy is fucking great,2021-07-16 14:07:35
g0g0monkey,healthygamer_gg ,REDPILLED DAD-ENJOYER,2021-07-16 14:07:35
chilli250,healthygamer_gg ,NERDS ALWAYS PICK UP THE SLACK,2021-07-16 14:07:36
arclight33,healthygamer_gg ,Can I think for a sec?,2021-07-16 14:07:38
akacaotiko,healthygamer_gg ,nice story dude,2021-07-16 14:07:40
gunngaaa,healthygamer_gg ,Crying right now,2021-07-16 14:07:40
jackjoejacket,healthygamer_gg ,That’s really touching,2021-07-16 14:07:41
sablehawk_xiii,healthygamer_gg ,Dr K vollluuuuummmeee,2021-07-16 14:07:42
modxta23,healthygamer_gg ,Hero dad FeelsStrongMan,2021-07-16 14:07:42
m9_ez,healthygamer_gg :,),2021-07-16 14:07:43
yeeeyang,healthygamer_gg ,😢😢😢,2021-07-16 14:07:43
lemongrass555,healthygamer_gg ,that was so touching hasL hasL,2021-07-16 14:07:44
drdrizzie,healthygamer_gg ,nmpSuffer nmpSuffer nmpSuffer,2021-07-16 14:07:45
spiritsmaker,healthygamer_gg ,<3 <3 <3,2021-07-16 14:07:45
buttfarm_poker_,healthygamer_gg ,White Dad FeelsStrongMan,2021-07-16 14:07:45
kwesiquest,healthygamer_gg ,WHITE DAD YEP,2021-07-16 14:07:47
staticshock7,healthygamer_gg ,Dr. K got his tears,2021-07-16 14:07:47
jherriexd,healthygamer_gg ,FeelStrongMan,2021-07-16 14:07:48
tynedraws,healthygamer_gg ,BibleThump BibleThump BibleThump,2021-07-16 14:07:49
jimyzzz,healthygamer_gg ,BibleThumb <3,2021-07-16 14:07:49
tuppitappi,healthygamer_gg :D,,2021-07-16 14:07:49
icekiller159,healthygamer_gg :D,,2021-07-16 14:07:50
brilliantap,healthygamer_gg ,<3,2021-07-16 14:07:50
celly96,healthygamer_gg ,@angrybear88888 okay...,2021-07-16 14:07:51
natkl,healthygamer_gg ,he looks mixed tho ?,2021-07-16 14:07:51
louii__,healthygamer_gg :D,,2021-07-16 14:07:53
flaredrip,healthygamer_gg ,<3 <3,2021-07-16 14:07:53
fahd_khan,healthygamer_gg ,True,2021-07-16 14:07:53
mahiel3,healthygamer_gg :D,,2021-07-16 14:07:54
chilli250,healthygamer_gg ,damn hero man o7,2021-07-16 14:07:54
bestatnothing,healthygamer_gg ,FeelsStrongMan good guy,2021-07-16 14:07:54
harleysonder,healthygamer_gg ,OMEGALUL Doc what,2021-07-16 14:07:57
doriclouds,healthygamer_gg ,FeelsStrongMan,2021-07-16 14:07:57
margololita,healthygamer_gg ,LUL,2021-07-16 14:07:58
tacticalsanta,healthygamer_gg ,LUL,2021-07-16 14:07:58
arclight33,healthygamer_gg ,BibleThump BibleThump BibleThump,2021-07-16 14:07:59
prehistoricforce,healthygamer_gg ,!guide,2021-07-16 14:07:59
streamelements,"healthygamer_gg :Pre-order Dr. K's Guide to Mental Health! 3 in-depth guides to navigating Anxiety, Depression, and Meditation. Pre-order now: https",//bit.ly/3bqNMfr,2021-07-16 14:07:59
vi_neuro,healthygamer_gg ,monkaW,2021-07-16 14:08:00
general_pickleton,healthygamer_gg ,monkaW ?,2021-07-16 14:08:00
tuppitappi,healthygamer_gg :adopted child is your child D,,2021-07-16 14:08:02
ptrpatr,healthygamer_gg ,respect to the guy for sharing all this things online,2021-07-16 14:08:03
krein,healthygamer_gg ,LULW,2021-07-16 14:08:04
se7en_sinner,healthygamer_gg ,monkaW hol up,2021-07-16 14:08:05
ssbmomen,healthygamer_gg ,monkaW,2021-07-16 14:08:05
gracedidntwakeup,healthygamer_gg ,LUL,2021-07-16 14:08:06
explec0,healthygamer_gg ,wow mom monkaW,2021-07-16 14:08:06
loern,healthygamer_gg ,monkaW Saw,2021-07-16 14:08:06
buttwipewaffles,healthygamer_gg ,I wish i could be as dope as Dom. Big up bro,2021-07-16 14:08:07
jherriexd,healthygamer_gg ,FeelsStrongMan,2021-07-16 14:08:07
akacaotiko,healthygamer_gg :WTF doctor D,,2021-07-16 14:08:07
ageofempireswololo,healthygamer_gg ,This guy is great at expressing himself,2021-07-16 14:08:07
vidilian14,healthygamer_gg ,i mean doc is right,2021-07-16 14:08:08
rashmodan,healthygamer_gg ,whoa,2021-07-16 14:08:08
aqualyn,healthygamer_gg :,O,2021-07-16 14:08:09
kachemusic,healthygamer_gg ,i'm a jigsaw family too,2021-07-16 14:08:09
killermonk_ow,healthygamer_gg ,wut,2021-07-16 14:08:09
eatdoge1,healthygamer_gg ,monkaW,2021-07-16 14:08:09
wado69,healthygamer_gg ,monkaW,2021-07-16 14:08:10
buttfarm_poker_,healthygamer_gg ,Pog,2021-07-16 14:08:11
dontgiftme,healthygamer_gg ,I lost track now,2021-07-16 14:08:11
coolmom39,healthygamer_gg ,i can relate to that,2021-07-16 14:08:12
justpressingbuttons_,healthygamer_gg ,Jigsaw family FeelsStrongMan,2021-07-16 14:08:12
wcafc,healthygamer_gg ,damn,2021-07-16 14:08:12
replaykay,healthygamer_gg ,WAIT HOW MANY SIBLINGS,2021-07-16 14:08:12
tiltproofnchill,healthygamer_gg ,Do you want to play some games monkaW,2021-07-16 14:08:13
00meow_lw,healthygamer_gg ,wha,2021-07-16 14:08:14
canef13,healthygamer_gg ,dad Pog,2021-07-16 14:08:14
action_dan,healthygamer_gg ,@angrybear88888 Each to their own. A lot of people get a lot more out of interviews instead,2021-07-16 14:08:14
zim_ek,healthygamer_gg ,<3 <3 <3 <3 <3 <3 <3 <3 <3 <3,2021-07-16 14:08:15
modxta23,healthygamer_gg ,mom wtf monkaW,2021-07-16 14:08:15
dream_fuel,healthygamer_gg ,dayumm monkaW,2021-07-16 14:08:15
prodigyfps,healthygamer_gg ,uhm MOM???,2021-07-16 14:08:18
jherriexd,healthygamer_gg ,MonkaW,2021-07-16 14:08:18
varheel,healthygamer_gg ,Wanna play a game?,2021-07-16 14:08:18
sssandeh,healthygamer_gg ,so many dads,2021-07-16 14:08:18
jimyzzz,healthygamer_gg ,BibleThump <3,2021-07-16 14:08:19
dexef,healthygamer_gg ,6 kids?,2021-07-16 14:08:19
teddybunz_,healthygamer_gg ,monkaW games,2021-07-16 14:08:19
creepyweeper,healthygamer_gg ,"lmao I have three siblings all with different fathers, hard relate",2021-07-16 14:08:19
eventz15,healthygamer_gg ,hes my dad now too f it,2021-07-16 14:08:20
mahiel3,healthygamer_gg ,mommy goes around,2021-07-16 14:08:20
fireballtheferret,healthygamer_gg ,imo it's worth telling your psychotherapist that you have no genetic relation to this person,2021-07-16 14:08:21
chrisdoff,healthygamer_gg ,"4 dads, whoa",2021-07-16 14:08:21
kwesiquest,healthygamer_gg ,4 dads Pog,2021-07-16 14:08:22
ssbmomen,healthygamer_gg ,monkaW WANNA PLAY A LIL GAME?,2021-07-16 14:08:23
jkspice420,healthygamer_gg ,mom actually dropping the ball,2021-07-16 14:08:23
superdarkvoiid,healthygamer_gg ,would you like to play a game?,2021-07-16 14:08:26
drdrizzie,healthygamer_gg ,nmpL nmpL nmpL,2021-07-16 14:08:26
margololita,healthygamer_gg ,LuvSign LuvSign,2021-07-16 14:08:26
cowievel,healthygamer_gg ,"""mom wtf"" WeirdChamp",2021-07-16 14:08:27
jherriexd,healthygamer_gg ,monkaW,2021-07-16 14:08:28
buttfarm_poker_,healthygamer_gg ,mom botezDog,2021-07-16 14:08:33
prodigyfps,healthygamer_gg ,mom popped off LUL,2021-07-16 14:08:34
skrt_skrt_skr,healthygamer_gg ,BibleThump,2021-07-16 14:08:34
maskyyyyyyyy,healthygamer_gg ,creepyweeper 💿,2021-07-16 14:08:34
jackjoejacket,healthygamer_gg ,"Oh wow, complicated family",2021-07-16 14:08:38
quinndt,healthygamer_gg ,!guide,2021-07-16 14:08:39
streamelements,"healthygamer_gg :Pre-order Dr. K's Guide to Mental Health! 3 in-depth guides to navigating Anxiety, Depression, and Meditation. Pre-order now: https",//bit.ly/3bqNMfr,2021-07-16 14:08:40
general_pickleton,healthygamer_gg ,widepeepoHappy <3,2021-07-16 14:08:40
jherriexd,healthygamer_gg ,nmpL,2021-07-16 14:08:42
gordonbman,healthygamer_gg ,Chat pls monkaS,2021-07-16 14:08:43
killermonk_ow,healthygamer_gg ,LULW TRUE,2021-07-16 14:08:44
mythicalwrinkle,healthygamer_gg ,Me and my brother have different dads aswell but hates me because i dont understand how he feels about not knowing his,2021-07-16 14:08:45
chaplinsensei,healthygamer_gg ,"Not gonna lie, got me crying, wish I had a dad like dad BibleThump",2021-07-16 14:08:45
itscience999,healthygamer_gg ,Feels dad man 👨,2021-07-16 14:08:47
gracedidntwakeup,healthygamer_gg ,hasL hasL,2021-07-16 14:08:47
loern,healthygamer_gg ,True,2021-07-16 14:08:48
crunchynuts,healthygamer_gg ,@ProdigyFPS xD,2021-07-16 14:08:50
icyryno,healthygamer_gg ,do you want to run track?,2021-07-16 14:08:55
dontgiftme,healthygamer_gg ,ok monkaW,2021-07-16 14:08:57
yhnu4,healthygamer_gg ,monkaW death,2021-07-16 14:09:02
numbnumbnut,healthygamer_gg ,Sadge or sell your body to the military,2021-07-16 14:09:05
big1chair,healthygamer_gg ,Bruh why would you continue to instantly get kids with every new guy PepeHands,2021-07-16 14:09:06
gaunem,healthygamer_gg ,america moment Sadge,2021-07-16 14:09:08
kwesiquest,healthygamer_gg ,doctor or lawyer monkaW,2021-07-16 14:09:11
frozen_pinguin,healthygamer_gg ,NA...,2021-07-16 14:09:14
margololita,healthygamer_gg ,LOL sameeee,2021-07-16 14:09:14
rashmodan,healthygamer_gg ,@Big1Chair religion,2021-07-16 14:09:16
modxta23,healthygamer_gg ,@Big1Chair Copium,2021-07-16 14:09:19
jackjoejacket,healthygamer_gg ,I see,2021-07-16 14:09:20
kyza_draws,healthygamer_gg ,doing put your parents inside you,2021-07-16 14:09:21
autumn_bird_,healthygamer_gg ,Indian mom moment,2021-07-16 14:09:22
eventz15,healthygamer_gg ,YEP college debt,2021-07-16 14:09:23
abrahaalhabachi,healthygamer_gg ,KKona Clap,2021-07-16 14:09:23
mahiel3,healthygamer_gg ,CHAD EZ,2021-07-16 14:09:26
cybercleric,healthygamer_gg ,This guy has an extraordinary amount of compassion. All that's left is for him to start applying it to himself,2021-07-16 14:09:26
tacticalsanta,healthygamer_gg ,EZ,2021-07-16 14:09:27
prodigyfps,healthygamer_gg ,babystreak @crunchynuts,2021-07-16 14:09:27
creepyweeper,healthygamer_gg ,@Big1Chair bad choices and/or wanting to control the relationship,2021-07-16 14:09:28
pwatts,healthygamer_gg ,inner chad Pog,2021-07-16 14:09:28
wcafc,healthygamer_gg ,EZ,2021-07-16 14:09:31
kyza_draws,healthygamer_gg ,dont*,2021-07-16 14:09:32
cleaneugene27,healthygamer_gg ,endowed th chad!,2021-07-16 14:09:33
bestatnothing,healthygamer_gg ,EZ inner chad,2021-07-16 14:09:33
duckdotduck,healthygamer_gg ,Chad maker parents EZ,2021-07-16 14:09:33
the_dude_abides_,healthygamer_gg ,inner chad,2021-07-16 14:09:33
staralfur12,healthygamer_gg ,this guy is very grateful for his past,2021-07-16 14:09:34
kwesiquest,healthygamer_gg ,EZ,2021-07-16 14:09:34
dpt_94,healthygamer_gg ,EZ,2021-07-16 14:09:35
yaptheflipmasta,healthygamer_gg ,EZ,2021-07-16 14:09:35
drdrizzie,healthygamer_gg ,nmpHands nmpHands feelsmom nmpHands nmpHands,2021-07-16 14:09:35
chrisdoff,healthygamer_gg ,lol the chad within,2021-07-16 14:09:36
numanumame,healthygamer_gg ,ez Chad,2021-07-16 14:09:37
sixxxxxx_,healthygamer_gg ,EZ,2021-07-16 14:09:37
pooriamedia,healthygamer_gg ,CHAD,2021-07-16 14:09:38
tmi,NA,tmi.twitch.tv,2021-07-16 14:09:38
mejamesme,healthygamer_gg ,Clap,2021-07-16 14:09:38
00meow_lw,healthygamer_gg ,how do one comprehend a person that is both a hero and a villain that hit people,2021-07-16 14:09:41
prodigyfps,healthygamer_gg ,@cybercleric well said,2021-07-16 14:09:43
buttfarm_poker_,healthygamer_gg ,POGGERS,2021-07-16 14:09:45
general_pickleton,healthygamer_gg ,PogChamp,2021-07-16 14:09:45
mahiel3,healthygamer_gg ,secret chad EZ,2021-07-16 14:09:45
kyza_draws,healthygamer_gg ,PogChamp_Best_Champ______,2021-07-16 14:09:45
memolmedo,healthygamer_gg ,POG,2021-07-16 14:09:46
skaktus1,healthygamer_gg ,PogChamp,2021-07-16 14:09:46
killermonk_ow,healthygamer_gg ,PogChamp <3,2021-07-16 14:09:47
skullz17,healthygamer_gg ,PogChamp,2021-07-16 14:09:47
yhnu4,healthygamer_gg ,PogChamp,2021-07-16 14:09:47
tacticalsanta,healthygamer_gg ,Chad mom EZ,2021-07-16 14:09:47
boyking,healthygamer_gg ,i have hates for my parents,2021-07-16 14:09:47
duckdotduck,healthygamer_gg ,PogChamp,2021-07-16 14:09:47
the_dude_abides_,healthygamer_gg ,"EZ Clap, what a Poggers Mom",2021-07-16 14:09:48
icyryno,healthygamer_gg ,student loans are a huge weight,2021-07-16 14:09:48
nanachunk,healthygamer_gg ,PogChamp,2021-07-16 14:09:48
lyoon1595,healthygamer_gg ,wholesome PogChamp,2021-07-16 14:09:49
reaperdiff,healthygamer_gg ,PogChamp <4,2021-07-16 14:09:49
blessed_by_agni,healthygamer_gg ,PogChamp,2021-07-16 14:09:50
inomylove18,healthygamer_gg ,PogChamp,2021-07-16 14:09:50
incredibledino,healthygamer_gg ,PogChamp,2021-07-16 14:09:50
vin88x,healthygamer_gg ,zekeLOVE zekeCH zekeAD,2021-07-16 14:09:51
weebs_in,healthygamer_gg ,PogChamp,2021-07-16 14:09:51
modxta23,healthygamer_gg ,PogChamp,2021-07-16 14:09:51
autumn_bird_,healthygamer_gg ,"""I will make a chad out of you""",2021-07-16 14:09:52
kwesiquest,healthygamer_gg ,PogChamp,2021-07-16 14:09:52
mojigottaken,healthygamer_gg ,PogChamp,2021-07-16 14:09:53
vi_neuro,healthygamer_gg ,PogChamp,2021-07-16 14:09:54
hooyahah,healthygamer_gg ,wholsome 100,2021-07-16 14:09:54
steezyow,healthygamer_gg ,Lauv HYPERS,2021-07-16 14:09:54
zenith_,healthygamer_gg ,PogChamp,2021-07-16 14:09:55
mootie1,healthygamer_gg ,PogChamp wholesome off the radar,2021-07-16 14:09:55
luizo094,healthygamer_gg ,PogChamp,2021-07-16 14:09:56
margololita,healthygamer_gg ,it makes me feel sad hes still closed ya,2021-07-16 14:09:57
arclight33,healthygamer_gg ,PogChamp,2021-07-16 14:09:57
mfkillionaire,healthygamer_gg ,don,2021-07-16 14:09:58
quinndt,healthygamer_gg ,KomodoHype,2021-07-16 14:09:58
zilchzilchzilch,healthygamer_gg ,PepeLaugh,2021-07-16 14:09:58
kyza_draws,healthygamer_gg ,oops PogChamp,2021-07-16 14:10:01
jkspice420,healthygamer_gg ,didnt his dad hit his mom tho,2021-07-16 14:10:02
